535,Abusive,Mandatory Purchase of Add-ons,ID,"bundel, wajib beli, add-on yang diharuskan",20,High,Mengharuskan pelanggan membeli fitur ekstra untuk layanan inti.,Izinkan pelanggan memilih dan membayar hanya yang dibutuhkan.,Biaya proyek membengkak dan pembayaran fitur yang tidak digunakan.
536,Abusive,Mandatory Purchase of Add-ons,FR,"vente liée, achat forcé, option obligatoire",20,High,Obliger le client à acheter des options inutiles.,Permettre au client de ne payer que les services nécessaires.,Coûts gonflés et paiement de logiciels jamais utilisés.
537,Abusive,Prohibition on Independent Maintenance,EN,"no self-repair, authorized only, void if touched",25,Critical,Preventing the owner from fixing their own equipment.,Include 'Right to Repair' language allowing third-party maintenance.,Extreme vendor dependency and high costs for routine repairs.
538,Abusive,Prohibition on Independent Maintenance,ID,"dilarang perbaikan mandiri, hanya resmi",25,Critical,Mencegah pemilik memperbaiki peralatan mereka sendiri.,Sertakan bahasa 'Hak untuk Memperbaiki' untuk pihak ketiga.,Ketergantungan vendor ekstrem dan biaya tinggi untuk perbaikan.
539,Abusive,Prohibition on Independent Maintenance,FR,"interdiction d'entretien indépendant, agréé seulement",25,Critical,Empêcher le propriétaire de réparer son matériel.,Inclure une clause de 'Droit à la réparation'.,Dépendance envers le vendeur et coûts élevés de réparation.
540,Abusive,Unilateral Change to SLA Metrics,EN,"change SLA, modify metrics, vendor discretion",25,Critical,The vendor can move the 'goalposts' for service quality at any time.,Require mutual agreement for any changes that lower standards.,SLA becomes meaningless if targets can be lowered when they fail.
541,Abusive,Unilateral Change to SLA Metrics,ID,"ubah SLA, metrik modifikasi, diskresi vendor",25,Critical,Vendor dapat mengubah standar kualitas layanan kapan saja.,Wajibkan persetujuan bersama untuk perubahan yang menurunkan standar.,SLA tidak berarti jika target diturunkan saat vendor gagal.
542,Abusive,Unilateral Change to SLA Metrics,FR,"modification unilatérale des SLA, discrétion du vendeur",25,Critical,Le vendeur peut changer les critères de qualité à tout moment.,Exiger un accord mutuel pour toute baisse de standards.,Le SLA perd son sens si les objectifs sont abaissés en cas d'échec.
543,Abusive,Requirement to Hire Vendor's Relatives,EN,"nepotism, hire relatives, preferred candidates",25,Critical,A hidden clause requiring the partner to employ vendor family members.,Strictly prohibit nepotism and mandate merit-based hiring only.,Severe ethical violation, potential for fraud, and lower quality.
544,Abusive,Requirement to Hire Vendor's Relatives,ID,"nepotisme, pekerjakan kerabat, kandidat pilihan",25,Critical,Klausul tersembunyi mengharuskan mitra mempekerjakan keluarga vendor.,Larang keras nepotisme dan wajibkan perekrutan berbasis prestasi.,Pelanggaran etika parah, potensi penipuan, dan degradasi kualitas.
545,Abusive,Requirement to Hire Vendor's Relatives,FR,"népotisme, embauche de proches, candidats préférés",25,Critical,Clause obligeant le partenaire à employer la famille du vendeur.,Interdire strictement le népotisme.,Violation éthique grave et potentiel de fraude.
546,Abusive,Customer Pays for Vendor's Errors,EN,"rework cost, vendor mistake, customer pays",25,Critical,If the vendor makes a mistake, the customer has to pay for the fix.,State that all rework due to vendor error must be performed for free.,Paying double for the same deliverable because the vendor failed.
547,Abusive,Customer Pays for Vendor's Errors,ID,"biaya pengerjaan ulang, kesalahan vendor, pelanggan bayar",25,Critical,Jika vendor salah, pelanggan harus membayar perbaikannya.,Nyatakan bahwa pengerjaan ulang kesalahan vendor harus gratis.,Membayar dua kali untuk hasil yang sama karena kegagalan vendor.
548,Abusive,Customer Pays for Vendor's Errors,FR,"client paie pour les erreurs du vendeur, frais de reprise",25,Critical,Le client doit payer pour corriger les erreurs du vendeur.,Préciser que toute reprise due à une erreur du vendeur est gratuite.,Payer deux fois pour le même livrable.
549,Abusive,No Liability for Intentional Breach,EN,"intentional breach, willful, no liability, waiver",25,Critical,The vendor can decide to stop working on purpose without being sued.,Ensure that liability for 'willful misconduct' can NEVER be waived.,The contract is effectively optional for the vendor.
550,Abusive,No Liability for Intentional Breach,ID,"pelanggaran sengaja, disengaja, tanpa kewajiban",25,Critical,Vendor dapat berhenti bekerja sengaja tanpa bisa dituntut.,Pastikan kewajiban atas 'pelanggaran sengaja' TIDAK BISA dilepaskan.,Kontrak bersifat opsional bagi vendor; tidak ada keamanan.
551,Abusive,No Liability for Intentional Breach,FR,"pas de responsabilité pour faute intentionnelle, décharge",25,Critical,Le vendeur peut arrêter de travailler exprès sans être poursuivi.,S'assurer que la faute intentionnelle n'est JAMAIS exclue.,Le contrat devient facultatif pour le vendeur.
552,Abusive,Waiver of Right to Proof of Delivery,EN,"no POD, deemed delivered, no signature required",20,High,The customer must pay even if the vendor provides zero proof of arrival.,Require formal Proof of Delivery (POD) signatures for all shipments.,Paying for lost or stolen goods that were never actually received.
553,Abusive,Waiver of Right to Proof of Delivery,ID,"tanpa bukti pengiriman, dianggap terkirim",20,High,Pelanggan harus membayar meski vendor tidak memberi bukti barang sampai.,Wajibkan tanda tangan Bukti Pengiriman (POD) untuk semua kiriman.,Membayar untuk barang yang hilang yang tidak pernah diterima.
554,Abusive,Waiver of Right to Proof of Delivery,FR,"renonciation à la preuve de livraison, livraison présumée",20,High,Le client doit payer sans preuve de réception des marchandises.,Exiger des preuves de livraison (POD) formelles.,Paiement de marchandises jamais reçues.
115,Abusive,Unilateral Pricing Changes,EN,"price increase, adjustment, change fees, discretion, modify pricing",25,Critical,Allows one party to raise prices at any time without the other's consent.,Require mutual consent for price changes or cap increases by a standard index like CPI.,Budget instability and erosion of project margins over the life of the contract.
675,Abusive,Unilateral Pricing Changes,ID,"kenaikan harga, penyesuaian, perubahan biaya, diskresi, modifikasi harga",25,Critical,Memungkinkan satu pihak untuk menaikkan harga kapan saja tanpa persetujuan pihak lain.,Wajibkan persetujuan bersama untuk perubahan harga atau batasi kenaikan berdasarkan indeks standar seperti CPI.,Ketidakstabilan anggaran dan pengikisan margin proyek selama masa berlaku kontrak.
676,Abusive,Unilateral Pricing Changes,FR,"augmentation de prix, ajustement, frais, discrétion, modifier les prix",25,Critical,Permet à une partie d'augmenter les prix à tout moment sans le consentement de l'autre.,Exiger un consentement mutuel ou plafonner les augmentations selon un indice standard comme l'IPC.,Instabilité budgétaire et érosion des marges du projet sur la durée du contrat.
116,Abusive,One-Sided Contract Amendments,EN,"amend, modify, change terms, unilateral, notice only",25,Critical,One party can change the legal terms of the agreement without the other's agreement.,Require all amendments to be in writing and signed by authorized representatives of both parties.,Legal uncertainty and the potential loss of fundamental bargained-for rights.
677,Abusive,One-Sided Contract Amendments,ID,"perubahan, modifikasi, ubah syarat, sepihak, pemberitahuan saja",25,Critical,Satu pihak dapat mengubah ketentuan hukum perjanjian tanpa kesepakatan pihak lain.,Wajibkan semua amandemen dilakukan secara tertulis dan ditandatangani oleh perwakilan resmi kedua belah pihak.,Ketidakpastian hukum dan potensi hilangnya hak-hak fundamental yang telah disepakati.
678,Abusive,One-Sided Contract Amendments,FR,"amender, modifier, changer les termes, unilatéral, simple avis",25,Critical,Une partie peut modifier les conditions juridiques de l'accord sans l'accord de l'autre.,Exiger que tous les amendements soient écrits et signés par les représentants autorisés des deux parties.,Incertitude juridique et perte potentielle de droits fondamentaux négociés.
117,Abusive,Exclusive Purchase Obligations,EN,"exclusive, sole supplier, requirement, purchase all, restriction",20,High,Forces the buyer to purchase all requirements from a single supplier without competition.,Add a 'right of first refusal' or a price-matching clause to maintain competitive pressure.,Vulnerability to supplier price hikes and risks from a single point of failure in the supply chain.
679,Abusive,Exclusive Purchase Obligations,ID,"eksklusif, pemasok tunggal, persyaratan, beli semua, pembatasan",20,High,Memaksa pembeli untuk membeli semua kebutuhan dari pemasok tunggal tanpa persaingan.,Tambahkan 'hak penolakan pertama' atau klausul pencocokan harga untuk menjaga tekanan kompetitif.,Kerentanan terhadap kenaikan harga pemasok dan risiko dari satu titik kegagalan dalam rantai pasokan.
680,Abusive,Exclusive Purchase Obligations,FR,"exclusif, fournisseur unique, exigence, achat total, restriction",20,High,Force l'acheteur à s'approvisionner exclusivement auprès d'un seul fournisseur sans concurrence.,Ajouter un 'droit de première offre' ou une clause d'alignement de prix.,Vulnérabilité aux hausses de prix du fournisseur et risques liés à un point de défaillance unique.
118,Abusive,One-Sided Service Suspension,EN,"suspend, cut off, disconnect, alleged breach, without notice",20,High,Supplier can cut services for any alleged breach without a cure period or notice.,Require written notice and a reasonable cure period before any suspension of services.,Total business interruption and potential loss of customers without due process.
681,Abusive,One-Sided Service Suspension,ID,"menangguhkan, memutus, memutuskan koneksi, dugaan pelanggaran, tanpa pemberitahuan",20,High,Pemasok dapat memutus layanan karena dugaan pelanggaran tanpa periode perbaikan atau pemberitahuan.,Wajibkan pemberitahuan tertulis dan periode perbaikan yang wajar sebelum penangguhan layanan apa pun.,Interupsi bisnis total dan potensi kehilangan pelanggan tanpa proses hukum yang semestinya.
682,Abusive,One-Sided Service Suspension,FR,"suspendre, couper, déconnecter, manquement présumé, sans préavis",20,High,Le fournisseur peut couper les services pour tout manquement présumé sans délai de grâce ni préavis.,Exiger un préavis écrit et un délai de grâce raisonnable avant toute suspension de services.,Interruption totale de l'activité et perte potentielle de clients sans procédure régulière.
119,Abusive,Unilateral Acceptance Criteria,EN,"acceptance, satisfaction, sole discretion, reject, approval",20,High,The buyer has the sole right to decide if work is 'satisfactory' without objective tests.,"Define objective, measurable, and technical performance standards for acceptance.",Payment delays and the risk of work being rejected on arbitrary or subjective grounds.
683,Abusive,Unilateral Acceptance Criteria,ID,"penerimaan, kepuasan, diskresi tunggal, tolak, persetujuan",20,High,Pembeli memiliki hak tunggal untuk memutuskan apakah pekerjaan 'memuaskan' tanpa pengujian objektif.,"Definisikan standar kinerja objektif, terukur, dan teknis untuk penerimaan.",Keterlambatan pembayaran dan risiko pekerjaan ditolak berdasarkan alasan sewenang-wenang atau subjektif.
684,Abusive,Unilateral Acceptance Criteria,FR,"acceptation, satisfaction, discrétion exclusive, rejeter, approbation",20,High,L'acheteur a le droit exclusif de décider si le travail est 'satisfaisant' sans tests objectifs.,"Définir des normes de performance objectives, mesurables et techniques pour l'acceptation.",Retards de paiement et risque de rejet des travaux sur des bases arbitraires ou subjectives.
120,Abusive,Supplier Replacement Without Consent,EN,"subcontract, delegate, assign, replacement, substitute",20,High,Allows a supplier to replace key personnel or subcontractors with unknown entities.,Require prior written approval for key personnel or significant subcontractors.,Quality degradation and loss of direct accountability for project performance.
685,Abusive,Supplier Replacement Without Consent,ID,"subkontrak, delegasi, pengalihan, penggantian, pengganti",20,High,Memungkinkan pemasok untuk mengganti personel kunci atau subkontraktor dengan entitas yang tidak dikenal.,Wajibkan persetujuan tertulis sebelumnya untuk personel kunci atau subkontraktor yang signifikan.,Degradasi kualitas dan hilangnya akuntabilitas langsung atas kinerja proyek.
686,Abusive,Supplier Replacement Without Consent,FR,"sous-traiter, déléguer, céder, remplacement, substitut",20,High,Permet à un fournisseur de remplacer le personnel clé ou les sous-traitants par des entités inconnues.,Exiger une approbation écrite préalable pour le personnel clé ou les sous-traitants importants.,Dégradation de la qualité et perte de responsabilité directe sur la performance du projet.
121,Abusive,Forced Renewal Mechanisms,EN,"automatic renewal, evergreen, opt-out, window, renew",20,High,The contract automatically renews unless a very narrow and difficult notice window is met.,Require the supplier to provide a proactive notice of renewal 90 days before expiration.,Unintentional long-term financial commitments to services that may no longer be needed.
687,Abusive,Forced Renewal Mechanisms,ID,"perpanjangan otomatis, evergreen, opt-out, jendela, perpanjang",20,High,Kontrak diperpanjang secara otomatis kecuali jendela pemberitahuan yang sangat sempit dan sulit terpenuhi.,Wajibkan pemasok untuk memberikan pemberitahuan proaktif tentang perpanjangan 90 hari sebelum kedaluwarsa.,Komitmen finansial jangka panjang yang tidak disengaja untuk layanan yang mungkin tidak lagi diperlukan.
688,Abusive,Forced Renewal Mechanisms,FR,"renouvellement automatique, tacite, opt-out, fenêtre, renouveler",20,High,Le contrat se renouvelle automatiquement à moins qu'une fenêtre de préavis étroite ne soit respectée.,Exiger que le fournisseur fournisse un avis de renouvellement proactif 90 jours avant l'expiration.,Engagements financiers à long terme involontaires pour des services devenus inutiles.
122,Abusive,One-Sided Performance Standards,EN,"SLA, service level, performance, metrics, standards",20,High,Imposes strict performance standards on one party while the other has no obligations.,Establish reciprocal performance metrics and balanced penalties for both parties.,Unfair distribution of operational pressure and lack of accountability for the counterparty.
689,Abusive,One-Sided Performance Standards,ID,"SLA, tingkat layanan, kinerja, metrik, standar",20,High,Membebankan standar kinerja yang ketat pada satu pihak sementara pihak lain tidak memiliki kewajiban.,Tetapkan metrik kinerja timbal balik dan penalti yang seimbang bagi kedua belah pihak.,Distribusi tekanan operasional yang tidak adil dan kurangnya akuntabilitas bagi lawan janji.
690,Abusive,One-Sided Performance Standards,FR,"SLA, niveau de service, performance, métriques, normes",20,High,Impose des normes de performance strictes à une partie alors que l'autre n'a aucune obligation.,Établir des métriques de performance réciproques et des pénalités équilibrées pour les deux parties.,Répartition injuste de la pression opérationnelle et manque de responsabilité de la contrepartie.
123,Abusive,Customer Waiver of Claims,EN,"waive, release, discharge, no suit, covenant not to sue",25,Critical,"Requires the customer to waive the right to sue for any reason, including negligence.",Prohibit waivers of fundamental legal rights or claims for gross negligence/willful misconduct.,Total loss of legal recourse even in cases of severe breach or intentional harm.
691,Abusive,Customer Waiver of Claims,ID,"melepaskan, membebaskan, memberhentikan, tidak ada gugatan, janji untuk tidak menuntut",25,Critical,"Mengharuskan pelanggan untuk melepaskan hak menuntut karena alasan apa pun, termasuk kelalaian.",Larang pelepasan hak hukum fundamental atau klaim untuk kelalaian berat/pelanggaran yang disengaja.,Kehilangan total upaya hukum bahkan dalam kasus pelanggaran berat atau kerugian yang disengaja.
692,Abusive,Customer Waiver of Claims,FR,"renoncer, libérer, décharge, pas de poursuite",25,Critical,"Exige que le client renonce au droit de poursuivre pour toute raison, y compris la négligence.",Interdire les renonciations aux droits fondamentaux ou pour négligence grave/faute intentionnelle.,Perte totale de recours légal même en cas de manquement grave ou de préjudice intentionnel.
124,Abusive,Unbalanced Payment Rights,EN,"offset, set-off, withhold, deduction, disputed",20,High,Allows a party to withhold or offset payments against unproven or disputed claims.,"Limit offset rights to undisputed, liquidated sums as determined by a court or agreement.",Significant cash flow disruption and financial instability for the performing party.
693,Abusive,Unbalanced Payment Rights,ID,"offset, set-off, menahan, pemotongan, sengketa",20,High,Memungkinkan satu pihak untuk menahan atau mengimbangi pembayaran terhadap klaim yang tidak terbukti atau disengketakan.,Batasi hak offset hanya pada jumlah yang tidak disengketakan dan pasti seperti yang ditentukan oleh pengadilan.,Gangguan arus kas yang signifikan dan ketidakstabilan finansial bagi pihak yang berkinerja.
694,Abusive,Unbalanced Payment Rights,FR,"compensation, set-off, retenir, déduction, contesté",20,High,Permet à une partie de retenir ou de compenser des paiements par des réclamations non prouvées.,Limiter les droits de compensation aux sommes incontestées déterminées par un tribunal.,Perturbation importante de la trésorerie et instabilité financière pour la partie exécutante.
225,Abusive,Unilateral Service Downgrade,EN,"modify services, change specs, downgrade, at its option",25,Critical,The vendor can reduce the quality or features of the service at any time.,Prohibit downgrades that reduce functionality or increase price.,Paying the same price for a significantly worse or less capable product.
895,Abusive,Unilateral Service Downgrade,ID,"modifikasi layanan, ubah spesifikasi, penurunan kualitas, pada opsinya",25,Critical,Vendor dapat mengurangi kualitas atau fitur layanan kapan saja.,Larang penurunan kualitas yang mengurangi fungsionalitas atau menaikkan harga.,Membayar harga yang sama untuk produk yang jauh lebih buruk atau kurang mampu.
896,Abusive,Unilateral Service Downgrade,FR,"modifier les services, changer les spécifications, déclassement",25,Critical,Le vendeur peut réduire la qualité ou les fonctions du service à tout moment.,Interdire les déclassements qui réduisent la fonctionnalité.,Payer le même prix pour un produit nettement moins performant.
226,Abusive,Mandatory Purchase from Affiliates,EN,"must use, affiliates, approved vendors, sole source",20,High,Forcing you to buy all supplies from the vendor's own expensive affiliates.,Allow use of any supplier that meets the required quality standards.,Inflated operating costs and loss of market competitive pricing.
897,Abusive,Mandatory Purchase from Affiliates,ID,"harus menggunakan, afiliasi, vendor yang disetujui, sumber tunggal",20,High,Memaksa Anda membeli semua pasokan dari afiliasi vendor sendiri yang mahal.,Izinkan penggunaan pemasok mana pun yang memenuhi standar kualitas yang diperlukan.,Biaya operasional yang membengkak dan hilangnya harga kompetitif pasar.
898,Abusive,Mandatory Purchase from Affiliates,FR,"usage obligatoire, affiliés, fournisseurs agréés, source unique",20,High,Vous forcer à acheter toutes les fournitures auprès d'affiliés coûteux.,Autoriser l'usage de tout fournisseur respectant les normes de qualité.,Coûts d'exploitation gonflés et perte de prix de marché compétitifs.
227,Abusive,No-Refund Policy for Breach,EN,"no refund, regardless of performance, all payments final",25,Critical,The vendor keeps your money even if they completely fail to deliver.,Ensure a right to a refund for material breach or non-performance.,Paying for services never received with no way to recover the funds.
899,Abusive,No-Refund Policy for Breach,ID,"tidak ada pengembalian uang, terlepas dari kinerja, semua pembayaran final",25,Critical,Vendor menyimpan uang Anda bahkan jika mereka benar-benar gagal memberikan hasil.,Pastikan hak atas pengembalian uang untuk pelanggaran material atau non-kinerja.,Membayar untuk layanan yang tidak pernah diterima tanpa cara untuk memulihkan dana.
900,Abusive,No-Refund Policy for Breach,FR,"pas de remboursement, quel que soit le résultat, paiements définitifs",25,Critical,Le vendeur garde votre argent même s'il échoue totalement à livrer.,Assurer un droit au remboursement en cas de manquement grave.,Payer pour des services jamais reçus sans moyen de récupérer les fonds.
228,Abusive,One-Sided Performance Reports,EN,"sole record, vendor data, conclusive evidence",20,High,The vendor's own uptime data is the only evidence allowed for SLA claims.,Allow the customer to provide their own monitoring data for disputes.,SLA penalties being 'hidden' by biased or inaccurate vendor reporting.
901,Abusive,One-Sided Performance Reports,ID,"catatan tunggal, data vendor, bukti konklusif",20,High,Data uptime vendor sendiri adalah satu-satunya bukti yang diizinkan untuk klaim SLA.,Izinkan pelanggan memberikan data pemantauan mereka sendiri untuk sengketa.,Penalti SLA 'disembunyikan' oleh pelaporan vendor yang bias atau tidak akurat.
902,Abusive,One-Sided Performance Reports,FR,"registre unique, données du vendeur, preuve concluante",20,High,Les données du vendeur sont la seule preuve admise pour les SLA.,Permettre au client de fournir ses propres données de monitoring.,Pénalités SLA 'cachées' par des rapports biaisés ou inexacts du vendeur.
229,Abusive,Uncapped Inflation Adjustment,EN,"inflation, CPI, price increase, at discretion",25,Critical,Prices increase by 'inflation' without any upper limit or fixed index.,Cap annual price increases at the lesser of CPI or 3-5%.,Unpredictable and massive cost increases in a high-inflation economy.
903,Abusive,Uncapped Inflation Adjustment,ID,"inflasi, CPI, kenaikan harga, atas diskresi",25,Critical,Harga naik berdasarkan 'inflasi' tanpa batas atas atau indeks tetap.,Batasi kenaikan harga tahunan pada angka terendah antara CPI atau 3-5%.,Kenaikan biaya yang tidak terduga dan masif dalam ekonomi inflasi tinggi.
904,Abusive,Uncapped Inflation Adjustment,FR,"inflation, IPC, hausse de prix, à discrétion",25,Critical,Les prix augmentent selon 'l'inflation' sans limite supérieure.,Plafonner les hausses annuelles au plus bas de l'IPC ou de 3 à 5 %.,Hausse de coûts imprévisible et massive dans une économie inflationniste.
230,Abusive,Waiver of Right to Appeal,EN,"final and binding, no appeal, waive right to review",20,High,Giving up the right to challenge a wrong legal or arbitral decision.,Maintain the right to appeal for errors of law or manifest injustice.,Being stuck with a clearly incorrect and expensive legal judgment.
905,Abusive,Waiver of Right to Appeal,ID,"final dan mengikat, tidak ada banding, melepaskan hak untuk meninjau",20,High,Melepaskan hak untuk menantang keputusan hukum atau arbitrase yang salah.,Pertahankan hak untuk banding atas kesalahan hukum atau ketidakadilan yang nyata.,Terjebak dengan putusan hukum yang jelas salah dan mahal.
906,Abusive,Waiver of Right to Appeal,FR,"définitif et exécutoire, pas d'appel, renonciation au recours",20,High,Renoncer au droit de contester une décision juridique ou arbitrale erronée.,Maintenir le droit d'appel pour erreur de droit ou injustice manifeste.,Être lié par un jugement manifestement incorrect et coûteux.
231,Abusive,Exclusive Forum in Vendor's Home,EN,"exclusive jurisdiction, vendor home, distant court",20,High,Forcing a small customer to fly halfway across the world to sue a vendor.,Choose a neutral forum or a court convenient to the project location.,The cost of travel and foreign lawyers makes suing for breach impossible.
907,Abusive,Exclusive Forum in Vendor's Home,ID,"yurisdiksi eksklusif, rumah vendor, pengadilan jauh",20,High,Memaksa pelanggan kecil terbang ke belahan dunia lain untuk menuntut vendor.,Pilih forum netral atau pengadilan yang nyaman bagi lokasi proyek.,Biaya perjalanan dan pengacara asing membuat penuntutan pelanggaran menjadi mustahil.
908,Abusive,Exclusive Forum in Vendor's Home,FR,"forum exclusif chez le vendeur, juridiction exclusive, tribunal éloigné",20,High,Forcer un petit client à traverser le monde pour poursuivre un vendeur.,Choisir un forum neutre ou un tribunal proche du lieu du projet.,Le coût du voyage et des avocats rend toute poursuite impossible.
232,Abusive,One-Sided Publicity Endorsement,EN,"must endorse, mandatory quote, case study",15,Medium,Forcing you to say nice things about the vendor in a press release.,Publicity should always be voluntary and based on actual satisfaction.,Forced endorsement of a product that might be performing poorly.
909,Abusive,One-Sided Publicity Endorsement,ID,"harus mendukung, kutipan wajib, studi kasus",15,Medium,Memaksa Anda mengatakan hal-hal baik tentang vendor dalam rilis pers.,Publisitas harus selalu sukarela dan didasarkan pada kepuasan aktual.,Dukungan paksa terhadap produk yang mungkin berkinerja buruk.
910,Abusive,One-Sided Publicity Endorsement,FR,"doit endosser, citation obligatoire, étude de cas",15,Medium,Vous forcer à dire du bien du vendeur dans un communiqué de presse.,La publicité doit être volontaire et basée sur la satisfaction réelle.,Approbation forcée d'un produit qui pourrait être peu performant.
233,Abusive,Unilateral Changes to Privacy Policy,EN,"change policy, notice by posting, deemed consent",25,Critical,The vendor can change how they handle your data just by updating a link.,Require 30 days' notice and the right to object to material privacy changes.,Unexpected sharing of your sensitive data with third parties or brokers.
911,Abusive,Unilateral Changes to Privacy Policy,ID,"ubah kebijakan, pemberitahuan melalui posting, dianggap setuju",25,Critical,Vendor dapat mengubah cara mereka menangani data Anda hanya dengan memperbarui tautan.,Wajibkan pemberitahuan 30 hari dan hak untuk menolak perubahan privasi material.,Pembagian data sensitif Anda secara tidak terduga dengan pihak ketiga atau broker.
912,Abusive,Unilateral Changes to Privacy Policy,FR,"modifier la politique, avis par publication, consentement présumé",25,Critical,Le vendeur peut changer la gestion de vos données par un simple lien.,Exiger un préavis de 30 jours et le droit de s'opposer aux changements.,Partage imprévu de vos données sensibles avec des tiers ou des courtiers.
234,Abusive,Forced Use of Proprietary Hardware,EN,"mandatory hardware, proprietary, must buy",25,Critical,Requiring expensive, non-standard hardware to use a standard service.,Ensure the service works on industry-standard hardware or clouds.,Expensive hardware 'tax' and total vendor lock-in for years.
913,Abusive,Forced Use of Proprietary Hardware,ID,"perangkat keras wajib, kepemilikan, harus beli",25,Critical,Mengharuskan perangkat keras yang mahal dan tidak standar untuk menggunakan layanan standar.,Pastikan layanan berfungsi pada perangkat keras atau cloud standar industri.,'Pajak' perangkat keras yang mahal dan penguncian vendor total selama bertahun-tahun.
914,Abusive,Forced Use of Proprietary Hardware,FR,"matériel propriétaire obligatoire, doit acheter",25,Critical,Exiger un matériel coûteux et non standard pour un service standard.,S'assurer que le service fonctionne sur du matériel standard du marché.,'Taxe' matérielle coûteuse et verrouillage total du vendeur pour des années.
